iso_code,date,continent,location,reproduction_rate,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined
NLD,2020-07-05,Europe,Netherlands,0.78,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-06,Europe,Netherlands,0.78,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-07,Europe,Netherlands,0.81,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-08,Europe,Netherlands,0.84,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-09,Europe,Netherlands,0.9,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-10,Europe,Netherlands,0.97,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-11,Europe,Netherlands,1.07,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-12,Europe,Netherlands,1.14,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-13,Europe,Netherlands,1.19,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-14,Europe,Netherlands,1.24,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-15,Europe,Netherlands,1.31,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-16,Europe,Netherlands,1.36,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-17,Europe,Netherlands,1.42,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-18,Europe,Netherlands,1.46,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-19,Europe,Netherlands,1.5,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-20,Europe,Netherlands,1.54,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-21,Europe,Netherlands,1.52,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-22,Europe,Netherlands,1.49,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-23,Europe,Netherlands,1.46,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-24,Europe,Netherlands,1.45,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-25,Europe,Netherlands,1.45,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-26,Europe,Netherlands,1.48,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-27,Europe,Netherlands,1.48,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-28,Europe,Netherlands,1.51,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-29,Europe,Netherlands,1.54,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-30,Europe,Netherlands,1.59,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-07-31,Europe,Netherlands,1.61,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-08-01,Europe,Netherlands,1.63,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-08-02,Europe,Netherlands,1.61,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-08-03,Europe,Netherlands,1.61,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-08-04,Europe,Netherlands,1.62,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-08-05,Europe,Netherlands,1.59,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-06,Europe,Netherlands,1.59,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-07,Europe,Netherlands,1.56,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-08,Europe,Netherlands,1.51,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-09,Europe,Netherlands,1.48,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-10,Europe,Netherlands,1.45,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-11,Europe,Netherlands,1.41,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-12,Europe,Netherlands,1.41,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-13,Europe,Netherlands,1.32,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-14,Europe,Netherlands,1.24,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-15,Europe,Netherlands,1.18,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-16,Europe,Netherlands,1.11,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-17,Europe,Netherlands,1.07,1,1G,2,2G,0,0,2,2G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-18,Europe,Netherlands,1.04,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-19,Europe,Netherlands,1,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-20,Europe,Netherlands,0.99,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-21,Europe,Netherlands,0.99,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-22,Europe,Netherlands,0.99,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-23,Europe,Netherlands,0.99,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-24,Europe,Netherlands,1,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-25,Europe,Netherlands,0.99,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-26,Europe,Netherlands,0.98,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-27,Europe,Netherlands,0.99,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-28,Europe,Netherlands,1,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-29,Europe,Netherlands,1.02,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-30,Europe,Netherlands,1.04,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,1.5,2T,0,0,1,1G
NLD,2020-08-31,Europe,Netherlands,1.07,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-01,Europe,Netherlands,1.11,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-02,Europe,Netherlands,1.15,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-03,Europe,Netherlands,1.18,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-04,Europe,Netherlands,1.22,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-05,Europe,Netherlands,1.25,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-06,Europe,Netherlands,1.3,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-07,Europe,Netherlands,1.32,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-08,Europe,Netherlands,1.35,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-09,Europe,Netherlands,1.36,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-10,Europe,Netherlands,1.36,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-11,Europe,Netherlands,1.37,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-12,Europe,Netherlands,1.38,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-13,Europe,Netherlands,1.38,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-14,Europe,Netherlands,1.39,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-15,Europe,Netherlands,1.41,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-16,Europe,Netherlands,1.42,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-17,Europe,Netherlands,1.44,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-18,Europe,Netherlands,1.43,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-19,Europe,Netherlands,1.43,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-20,Europe,Netherlands,1.42,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-21,Europe,Netherlands,1.42,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-22,Europe,Netherlands,1.41,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-23,Europe,Netherlands,1.4,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-24,Europe,Netherlands,1.39,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-25,Europe,Netherlands,1.38,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-26,Europe,Netherlands,1.38,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-27,Europe,Netherlands,1.37,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-28,Europe,Netherlands,1.36,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-29,Europe,Netherlands,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,1.5,2F,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-30,Europe,Netherlands,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,1.5,2F,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-01,Europe,Netherlands,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-02,Europe,Netherlands,1.36,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-03,Europe,Netherlands,1.38,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-04,Europe,Netherlands,1.39,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-05,Europe,Netherlands,1.4,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-06,Europe,Netherlands,1.41,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-07,Europe,Netherlands,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-08,Europe,Netherlands,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-09,Europe,Netherlands,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-10,Europe,Netherlands,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-11,Europe,Netherlands,1.41,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-12,Europe,Netherlands,1.39,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-13,Europe,Netherlands,1.38,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-14,Europe,Netherlands,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-15,Europe,Netherlands,1.33,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-16,Europe,Netherlands,1.3,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-17,Europe,Netherlands,1.28,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-18,Europe,Netherlands,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-19,Europe,Netherlands,1.25,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-20,Europe,Netherlands,1.24,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-21,Europe,Netherlands,1.23,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-22,Europe,Netherlands,1.21,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-23,Europe,Netherlands,1.2,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-24,Europe,Netherlands,1.19,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-25,Europe,Netherlands,1.18,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-26,Europe,Netherlands,1.17,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-27,Europe,Netherlands,1.14,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-28,Europe,Netherlands,1.1,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-29,Europe,Netherlands,1.08,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-30,Europe,Netherlands,1.05,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-31,Europe,Netherlands,1.02,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-01,Europe,Netherlands,0.98,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-02,Europe,Netherlands,0.94,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-03,Europe,Netherlands,0.91,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-04,Europe,Netherlands,0.88,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-05,Europe,Netherlands,0.84,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-06,Europe,Netherlands,0.81,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-07,Europe,Netherlands,0.79,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-08,Europe,Netherlands,0.78,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-09,Europe,Netherlands,0.78,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-10,Europe,Netherlands,0.79,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-11,Europe,Netherlands,0.8,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-12,Europe,Netherlands,0.81,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-13,Europe,Netherlands,0.82,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-14,Europe,Netherlands,0.83,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-15,Europe,Netherlands,0.84,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-16,Europe,Netherlands,0.86,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-17,Europe,Netherlands,0.87,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-18,Europe,Netherlands,0.88,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
