iso_code,date,continent,location,new_deaths_smoothed,new_deaths_smoothed_per_million,reproduction_rate,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined
NLD,2020-09-07,Europe,Netherlands,3.714,0.217,1.32,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-08,Europe,Netherlands,2.714,0.158,1.35,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-09,Europe,Netherlands,2,0.117,1.36,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-10,Europe,Netherlands,2.429,0.142,1.36,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-11,Europe,Netherlands,2.857,0.167,1.37,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-12,Europe,Netherlands,2.286,0.133,1.38,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-13,Europe,Netherlands,2.143,0.125,1.38,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-14,Europe,Netherlands,2.571,0.15,1.39,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-15,Europe,Netherlands,3,0.175,1.41,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-16,Europe,Netherlands,3.143,0.183,1.42,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-17,Europe,Netherlands,3.571,0.208,1.44,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-18,Europe,Netherlands,4,0.233,1.43,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-19,Europe,Netherlands,4.143,0.242,1.43,1,1G,2,2G,1,1G,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-20,Europe,Netherlands,4.571,0.267,1.42,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-21,Europe,Netherlands,4.429,0.258,1.42,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-22,Europe,Netherlands,5.429,0.317,1.41,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-23,Europe,Netherlands,5.857,0.342,1.4,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-24,Europe,Netherlands,7.286,0.425,1.39,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-25,Europe,Netherlands,8.429,0.492,1.38,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-26,Europe,Netherlands,13.571,0.792,1.38,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-27,Europe,Netherlands,14.143,0.825,1.37,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,2,2,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-28,Europe,Netherlands,14.571,0.85,1.36,1,1G,2,2G,0.5,1T,4,4G,0,0,1,1G,0,0,3,3,1.5,2F,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-29,Europe,Netherlands,15,0.875,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,1.5,2F,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-09-30,Europe,Netherlands,16.143,0.942,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,1.5,2F,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-01,Europe,Netherlands,15.571,0.909,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-02,Europe,Netherlands,15,0.875,1.36,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-03,Europe,Netherlands,12.571,0.734,1.38,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-04,Europe,Netherlands,12.143,0.709,1.39,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-05,Europe,Netherlands,11.429,0.667,1.4,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-06,Europe,Netherlands,13.571,0.792,1.41,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-07,Europe,Netherlands,16.714,0.975,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-08,Europe,Netherlands,16.714,0.975,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-09,Europe,Netherlands,17,0.992,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-10,Europe,Netherlands,17.286,1.009,1.42,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-11,Europe,Netherlands,19.143,1.117,1.41,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-12,Europe,Netherlands,20.714,1.209,1.39,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-13,Europe,Netherlands,21.571,1.259,1.38,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-14,Europe,Netherlands,20.857,1.217,1.35,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-15,Europe,Netherlands,23.143,1.351,1.33,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-16,Europe,Netherlands,23.429,1.367,1.3,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-17,Europe,Netherlands,24.714,1.442,1.28,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-18,Europe,Netherlands,24.143,1.409,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-19,Europe,Netherlands,24.857,1.451,1.25,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-20,Europe,Netherlands,26.429,1.542,1.24,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-21,Europe,Netherlands,30.571,1.784,1.23,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-22,Europe,Netherlands,33.143,1.934,1.21,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-23,Europe,Netherlands,37.286,2.176,1.2,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-24,Europe,Netherlands,40.571,2.368,1.19,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-25,Europe,Netherlands,42.429,2.476,1.18,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-26,Europe,Netherlands,43.714,2.551,1.17,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-27,Europe,Netherlands,47.143,2.751,1.14,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-28,Europe,Netherlands,47.286,2.76,1.1,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-29,Europe,Netherlands,48.571,2.835,1.08,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-30,Europe,Netherlands,54.571,3.185,1.05,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-10-31,Europe,Netherlands,54,3.151,1.02,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-01,Europe,Netherlands,55.714,3.252,0.98,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-02,Europe,Netherlands,56.143,3.277,0.94,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-03,Europe,Netherlands,62.286,3.635,0.91,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,1,1G
NLD,2020-11-04,Europe,Netherlands,69,4.027,0.88,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-05,Europe,Netherlands,73.571,4.294,0.84,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-06,Europe,Netherlands,78,4.552,0.81,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-07,Europe,Netherlands,81.286,4.744,0.79,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-08,Europe,Netherlands,82,4.786,0.78,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-09,Europe,Netherlands,83.571,4.877,0.78,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-10,Europe,Netherlands,81.571,4.761,0.79,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-11,Europe,Netherlands,76.857,4.485,0.8,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-12,Europe,Netherlands,77,4.494,0.81,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-13,Europe,Netherlands,68,3.969,0.82,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-14,Europe,Netherlands,69.714,4.069,0.83,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-15,Europe,Netherlands,69.571,4.06,0.84,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-16,Europe,Netherlands,70.143,4.094,0.86,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-17,Europe,Netherlands,68.286,3.985,0.87,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-18,Europe,Netherlands,69.429,4.052,0.88,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-19,Europe,Netherlands,67.286,3.927,0.9,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-20,Europe,Netherlands,66.857,3.902,0.92,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-21,Europe,Netherlands,61.429,3.585,0.93,1,1G,3,3G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-22,Europe,Netherlands,58.286,3.402,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-23,Europe,Netherlands,59.714,3.485,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-24,Europe,Netherlands,60.286,3.518,0.92,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-25,Europe,Netherlands,59,3.443,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-26,Europe,Netherlands,59.143,3.452,0.93,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-27,Europe,Netherlands,63.571,3.71,0.94,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-28,Europe,Netherlands,65.286,3.81,0.95,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-29,Europe,Netherlands,65.571,3.827,0.97,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-11-30,Europe,Netherlands,61.714,3.602,0.99,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,2,2,2,2G,0,0,2,2G
NLD,2020-12-01,Europe,Netherlands,58.143,3.393,1.02,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-02,Europe,Netherlands,57,3.327,1.05,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-03,Europe,Netherlands,55,3.21,1.08,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-04,Europe,Netherlands,51.571,3.01,1.11,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-05,Europe,Netherlands,48.571,2.835,1.15,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-06,Europe,Netherlands,48.857,2.851,1.18,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-07,Europe,Netherlands,47.571,2.776,1.21,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-08,Europe,Netherlands,48.429,2.826,1.23,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-09,Europe,Netherlands,48.429,2.826,1.23,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-10,Europe,Netherlands,48.571,2.835,1.25,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-11,Europe,Netherlands,49.571,2.893,1.26,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-12,Europe,Netherlands,51.571,3.01,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-13,Europe,Netherlands,52.286,3.051,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-14,Europe,Netherlands,54.571,3.185,1.27,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,0,0,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-15,Europe,Netherlands,56.714,3.31,1.27,1,1G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-16,Europe,Netherlands,58.571,3.418,1.29,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-17,Europe,Netherlands,60.429,3.527,1.29,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-18,Europe,Netherlands,63,3.677,1.27,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-19,Europe,Netherlands,63.143,3.685,1.25,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-20,Europe,Netherlands,63.429,3.702,1.22,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-21,Europe,Netherlands,62.571,3.652,1.18,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-22,Europe,Netherlands,66.571,3.885,1.13,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-23,Europe,Netherlands,70.286,4.102,1.08,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-24,Europe,Netherlands,72.286,4.219,1.04,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-25,Europe,Netherlands,74.714,4.36,1,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-26,Europe,Netherlands,73.714,4.302,0.97,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-27,Europe,Netherlands,73.143,4.269,0.94,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-28,Europe,Netherlands,75.571,4.41,0.93,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-29,Europe,Netherlands,83.571,4.877,0.92,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-30,Europe,Netherlands,84.571,4.936,0.91,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2020-12-31,Europe,Netherlands,87.286,5.094,0.89,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-01,Europe,Netherlands,87,5.077,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-02,Europe,Netherlands,85.429,4.986,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-03,Europe,Netherlands,88.143,5.144,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-04,Europe,Netherlands,90.714,5.294,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-05,Europe,Netherlands,88.143,5.144,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,0,0,2,2G
NLD,2021-01-06,Europe,Netherlands,97,5.661,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-07,Europe,Netherlands,93.857,5.478,0.88,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-08,Europe,Netherlands,92.143,5.378,0.87,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-09,Europe,Netherlands,106.571,6.22,0.86,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-10,Europe,Netherlands,107.714,6.286,0.84,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
NLD,2021-01-11,Europe,Netherlands,106,6.186,0.83,3,3G,3,3G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,1,1G,2,2G
